SampleID ,SSID,BSSID,level,frequency,Capabilities,describeContents
9,Conferentie-TUD,1c:aa:07:7b:37:d9,-80,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

9,tudelft-dastud,1c:aa:07:7b:37:db,-80,5680,[WPA2-EAP-CCMP][ESS],0

9,TUvisitor,1c:aa:07:7b:37:d3,-73,2437,[ESS],0

9,TUvisitor,00:1b:90:76:d3:fc,-87,5680,[ESS],0

10,eduroam,1c:aa:07:7b:28:0f,-68,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

10,Conferentie-TUD,1c:aa:07:7b:28:09,-68,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

10,tudelft-dastud,1c:aa:07:7b:28:0b,-68,5220,[WPA2-EAP-CCMP][ESS],0

10,Conferentie-TUD,1c:aa:07:7b:28:06,-68,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

10,Conferentie-TUD,00:1b:90:76:ce:16,-76,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

10,eduroam,1c:aa:07:7b:37:d0,-72,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

10,tudelft-dastud,1c:aa:07:7b:37:d4,-73,2437,[WPA2-EAP-CCMP][ESS],0

10,Conferentie-TUD,1c:aa:07:7b:37:d6,-73,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

10,eduroam,00:1b:90:76:ce:10,-76,2462,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

10,tudelft-dastud,00:1b:90:76:ce:14,-76,2462,[WPA2-EAP-CCMP][ESS],0

10,tudelft-dastud,00:1b:90:76:ce:1b,-81,5580,[WPA2-EAP-CCMP][ESS],0

10,Conferentie-TUD,00:1b:90:76:ce:19,-81,5580,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

10,eduroam,00:1b:90:76:ce:1f,-81,5580,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

10,KLINUX,00:0e:a6:27:4d:fb,-88,2417,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],0

10,TUvisitor,1c:aa:07:7b:28:0c,-68,5220,[ESS],0

10,TUvisitor,1c:aa:07:7b:28:03,-63,2412,[ESS],0

10,TUvisitor,00:1b:90:76:ce:13,-76,2462,[ESS],0

10,TUvisitor,00:1b:90:76:ce:1c,-81,5580,[ESS],0

10,TUvisitor,1c:aa:07:7b:37:dc,-80,5680,[ESS],0

10,eduroam,1c:aa:07:7b:37:df,-80,5680,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

10,Conferentie-TUD,1c:aa:07:7b:37:d9,-80,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

10,tudelft-dastud,1c:aa:07:7b:37:db,-80,5680,[WPA2-EAP-CCMP][ESS],0

10,TUvisitor,1c:aa:07:7b:37:d3,-73,2437,[ESS],0

10,TUvisitor,00:1b:90:76:d3:fc,-87,5680,[ESS],0

11,eduroam,1c:aa:07:7b:28:0f,-68,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

11,Conferentie-TUD,1c:aa:07:7b:28:09,-68,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

11,tudelft-dastud,1c:aa:07:7b:28:0b,-68,5220,[WPA2-EAP-CCMP][ESS],0

11,Conferentie-TUD,1c:aa:07:7b:28:06,-68,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

11,Conferentie-TUD,00:1b:90:76:ce:16,-76,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

11,eduroam,1c:aa:07:7b:37:d0,-72,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

11,tudelft-dastud,1c:aa:07:7b:37:d4,-73,2437,[WPA2-EAP-CCMP][ESS],0

11,Conferentie-TUD,1c:aa:07:7b:37:d6,-73,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

11,eduroam,00:1b:90:76:ce:10,-76,2462,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

11,tudelft-dastud,00:1b:90:76:ce:14,-76,2462,[WPA2-EAP-CCMP][ESS],0

11,tudelft-dastud,00:1b:90:76:ce:1b,-81,5580,[WPA2-EAP-CCMP][ESS],0

11,Conferentie-TUD,00:1b:90:76:ce:19,-81,5580,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

11,eduroam,00:1b:90:76:ce:1f,-81,5580,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

11,KLINUX,00:0e:a6:27:4d:fb,-88,2417,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],0

11,TUvisitor,1c:aa:07:7b:28:0c,-68,5220,[ESS],0

11,TUvisitor,1c:aa:07:7b:28:03,-63,2412,[ESS],0

11,TUvisitor,00:1b:90:76:ce:13,-76,2462,[ESS],0

11,TUvisitor,00:1b:90:76:ce:1c,-81,5580,[ESS],0

11,TUvisitor,1c:aa:07:7b:37:dc,-80,5680,[ESS],0

11,eduroam,1c:aa:07:7b:37:df,-80,5680,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

11,Conferentie-TUD,1c:aa:07:7b:37:d9,-80,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

11,tudelft-dastud,1c:aa:07:7b:37:db,-80,5680,[WPA2-EAP-CCMP][ESS],0

11,TUvisitor,1c:aa:07:7b:37:d3,-73,2437,[ESS],0

11,TUvisitor,00:1b:90:76:d3:fc,-87,5680,[ESS],0

12,eduroam,1c:aa:07:7b:28:0f,-68,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

12,Conferentie-TUD,1c:aa:07:7b:28:09,-68,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

12,tudelft-dastud,1c:aa:07:7b:28:0b,-68,5220,[WPA2-EAP-CCMP][ESS],0

12,Conferentie-TUD,1c:aa:07:7b:28:06,-68,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

12,Conferentie-TUD,00:1b:90:76:ce:16,-76,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

12,eduroam,1c:aa:07:7b:37:d0,-72,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

12,tudelft-dastud,1c:aa:07:7b:37:d4,-73,2437,[WPA2-EAP-CCMP][ESS],0

12,Conferentie-TUD,1c:aa:07:7b:37:d6,-73,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

12,eduroam,00:1b:90:76:ce:10,-76,2462,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

12,tudelft-dastud,00:1b:90:76:ce:14,-76,2462,[WPA2-EAP-CCMP][ESS],0

12,tudelft-dastud,00:1b:90:76:ce:1b,-81,5580,[WPA2-EAP-CCMP][ESS],0

12,Conferentie-TUD,00:1b:90:76:ce:19,-81,5580,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

12,eduroam,00:1b:90:76:ce:1f,-81,5580,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

12,KLINUX,00:0e:a6:27:4d:fb,-88,2417,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],0

12,TUvisitor,1c:aa:07:7b:28:0c,-68,5220,[ESS],0

12,TUvisitor,1c:aa:07:7b:28:03,-63,2412,[ESS],0

12,TUvisitor,00:1b:90:76:ce:13,-76,2462,[ESS],0

12,TUvisitor,00:1b:90:76:ce:1c,-81,5580,[ESS],0

12,TUvisitor,1c:aa:07:7b:37:dc,-80,5680,[ESS],0

12,eduroam,1c:aa:07:7b:37:df,-80,5680,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

12,Conferentie-TUD,1c:aa:07:7b:37:d9,-80,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

12,tudelft-dastud,1c:aa:07:7b:37:db,-80,5680,[WPA2-EAP-CCMP][ESS],0

12,TUvisitor,1c:aa:07:7b:37:d3,-73,2437,[ESS],0

12,TUvisitor,00:1b:90:76:d3:fc,-87,5680,[ESS],0

13,eduroam,1c:aa:07:7b:28:0f,-66,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

13,Conferentie-TUD,1c:aa:07:7b:28:09,-66,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

13,tudelft-dastud,1c:aa:07:7b:28:0b,-66,5220,[WPA2-EAP-CCMP][ESS],0

13,Conferentie-TUD,1c:aa:07:7b:28:06,-66,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

13,Conferentie-TUD,00:1b:90:76:ce:16,-72,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

